globalid,id,position_0,position_1,position_2,radius
53699,13392,0.5669299999999997,-0.135739,0.014943600000000001,0.015007
35750,13393,0.50956,0.03984,0.0144699,0.0145345
47281,13402,0.5571999999999999,0.15861,0.0130819,0.0131154
56780,13407,0.5097499999999999,-0.0616381,0.014376200000000006,0.0144236
59905,13429,0.5307199999999996,-0.00216154,0.012609200000000001,0.0126539
49389,13431,0.5381899999999997,-0.0587629,0.014136500000000003,0.0141889
56783,13433,0.5579199999999997,0.0103918,0.017712000000000006,0.0177752
50448,13434,0.53851,0.0361814,0.014617000000000005,0.0146802
55727,13440,0.5680099999999997,0.0482261,0.016925000000000003,0.0170062
46265,13451,0.5672799999999998,-0.0488937,0.011456800000000003,0.0114982
12036,13465,1.0426399999999996,0.0690034,0.05701963,0.0121567
12300,13466,0.73475,0.142752,0.013522000000000006,0.0118402
8473,13467,0.47300999999999993,0.0811893,0.0788573,0.0149866
14230,13468,0.8544099999999997,-0.138441,0.05467943,0.0106459
13175,13470,0.8533599999999995,-0.159351,0.0708911,0.0158567
5434,13473,0.2038599999999997,-0.0451998,0.050237380000000005,0.0261427
4993,13474,0.19426999999999994,-0.0861816,0.04807351,0.0117319
9529,13475,0.44096,0.145571,0.0662099,0.0145052
5699,13478,0.4514899999999997,0.0420053,0.05660005,0.0133396
11286,13491,0.19691999999999998,0.00235069,0.0605979,0.0133385
6756,13497,0.19713999999999965,0.0591919,0.06748660000000001,0.0122854
10053,13510,0.7880199999999999,-0.0448434,0.0342505,0.0169008
6664,13531,0.9005399999999995,-0.0424419,0.05667776,0.0115679
10096,13532,0.8721399999999999,-0.0915006,0.055790070000000004,0.0165215
14277,13533,0.7436799999999999,-0.0432029,0.045668560000000004,0.0121007
12168,13534,0.8821699999999995,0.148208,0.0683359,0.0101117
10145,13537,0.6257699999999997,0.157602,0.044605160000000005,0.0141155
11154,13551,0.9448999999999996,-0.00125523,0.047896060000000004,0.0127034
8950,13573,0.9685100000000002,-0.0981344,0.056268530000000004,0.0173417
23079,13598,0.7121599999999999,0.0233439,0.05575049,0.0169481
17711,13601,0.7149299999999998,0.0904154,0.04303242,0.0139154
47411,13602,0.57938,0.119331,0.045444960000000006,0.018549
59952,13604,0.53058,0.158786,0.013479900000000003,0.0135389
17840,13615,0.56026,-0.111232,0.035141200000000004,0.0118788
39970,13623,0.4733799999999997,-0.154474,0.011371100000000002,0.0114114
17753,13663,0.7505799999999998,-0.138523,0.049355526000000004,0.0192764
39973,13664,0.6792699999999998,-0.0295123,0.056249530000000006,0.0134437
43142,13665,0.6842899999999998,-0.0432955,0.035415100000000005,0.0120566
50488,13666,0.5611299999999999,-0.0739901,0.0133297,0.0133824
12251,13667,0.7563399999999998,-0.102406,0.026818800000000004,0.0163736
16610,13668,0.6972700000000001,-0.0110605,0.049341666000000006,0.0132717
28403,13669,0.6122000000000001,0.0574114,0.0337745,0.0124243
13356,13670,0.8314399999999997,0.114814,0.030812700000000002,0.0159457
21009,13687,0.6805300000000001,-0.0517237,0.012214600000000006,0.0122615
58808,13702,0.5823199999999997,0.0741991,0.010070800000000005,0.0101117
55725,13705,0.6550099999999999,-0.0307963,0.011709500000000005,0.0117578
12120,13710,0.9000699999999995,-0.0837857,0.05710929,0.0125158
8865,13711,0.9719499999999996,-0.0457094,0.04273094,0.0192764
22899,13715,0.6699899999999999,-0.0778665,0.010078200000000002,0.0101117
29414,13725,0.7060999999999997,0.0287647,0.029978,0.0101117
33727,13726,0.6499999999999999,0.0999235,0.016700800000000002,0.0167655
53613,13750,0.6318099999999998,-0.0647331,0.014096500000000005,0.0141551
51503,13756,0.5806899999999997,0.0249894,0.010263600000000005,0.0103154
59906,13757,0.6099600000000001,0.00371297,0.0162683,0.0163486
59819,13760,0.64148,-0.00623468,0.016700700000000006,0.0167538
56735,13761,0.6806899999999998,-0.12033,0.0156996,0.0157536
59864,13764,0.6074899999999999,0.0380279,0.014958900000000004,0.0150209
55639,13766,0.6237699999999999,0.0660113,0.012908100000000006,0.0129656
9087,13775,0.14473000000000003,0.00262258,0.059725850000000004,0.0196675
57880,13779,0.6213599999999997,-0.15389,0.019212700000000003,0.0192861
51589,13791,0.69082,-0.0181778,0.018759800000000004,0.0188152
30467,13794,0.62154,-0.120146,0.014731000000000001,0.0147921
59910,13812,0.6474199999999999,0.070127,0.0110868,0.0111291
53612,13819,0.6355499999999998,-0.0409451,0.010219100000000002,0.0102615
57840,13820,0.6661299999999999,0.122385,0.011374800000000004,0.0114253
45166,13828,0.66839,0.00110102,0.011613600000000002,0.0116536
46262,13833,0.6509999999999998,-0.143298,0.012810100000000005,0.0128623
51459,13848,0.6324999999999998,0.0211905,0.012408200000000001,0.0124512
53568,13855,0.5932899999999997,-0.124241,0.013738200000000006,0.0137933
34691,13858,0.81081,-0.15844,0.083924,0.0159309
12384,13859,0.7753699999999997,-0.0208459,0.042699600000000004,0.0115507
20922,13860,0.7217899999999999,-0.00197433,0.039413000000000004,0.0147193
21979,13863,0.7918699999999999,0.0667154,0.0281149,0.0129122
32625,13864,0.6819299999999999,0.0177944,0.033306,0.0131583
29461,13865,0.6697299999999999,0.11897,0.03427330000000001,0.0119005
56742,13868,0.5676799999999997,0.13741,0.010630300000000002,0.0106811
5432,13870,0.5355099999999999,-0.102285,0.04126822,0.0151636
30465,13896,0.8632599999999995,-0.156887,0.044976300000000004,0.0120206
19819,13898,0.6492100000000001,-0.120524,0.0104859,0.0101117
25189,13900,0.6494199999999997,-0.0941672,0.016985800000000002,0.0170507
52601,13901,0.6185099999999997,-0.0255841,0.012552600000000004,0.0126027
22947,13903,0.6888999999999998,0.074936,0.0260153,0.0113367
9833,13910,0.1831999999999998,-0.0164435,0.05789086,0.0101117
56779,13931,0.6119699999999999,-0.0865276,0.015315800000000004,0.0153774
20925,13933,0.65395,0.155791,0.0160478,0.0161096
39972,13940,0.6867299999999998,-0.0929084,0.012481200000000005,0.0125456
42130,13941,0.6986399999999997,-0.0738849,0.040303210000000006,0.0151664
54716,13943,0.6469399999999998,0.131375,0.0324194,0.0141393
25236,13944,0.6215099999999998,0.138724,0.010076000000000002,0.0101117
3498,13960,0.4291199999999997,-0.018053,0.0694244,0.0135773
35747,13968,0.6668099999999999,-0.138615,0.0318613,0.0123621
58890,13971,0.5813899999999999,-0.0259948,0.015682800000000004,0.0157523
42087,13973,0.7414999999999998,0.0192654,0.04460489,0.0147379
17668,13975,0.6258499999999998,0.0954314,0.030891500000000002,0.0116351
40019,13976,0.6644999999999999,0.0710041,0.035909,0.0153209
16655,13978,0.8790399999999998,0.154123,0.034000100000000005,0.0130041
36807,13989,0.6598299999999999,0.0393141,0.020276900000000004,0.0203558
15422,13990,0.8498399999999995,0.0544489,0.05970886,0.0101117
37859,14015,0.8901300000000001,-0.14315,0.04145671,0.0127732
53614,14016,0.6049799999999999,-0.0448531,0.010974600000000001,0.0110178
37865,14018,0.6025999999999998,0.109748,0.0183544,0.0184397
15424,14019,0.78606,0.0834331,0.05796806,0.0157969
16612,14020,0.7625799999999998,0.151094,0.0317625,0.0101117
3364,14024,0.32179,-0.0541563,0.070993,0.0142875
36761,14053,0.79657,-0.010764,0.0341595,0.0134537
50489,14054,0.7203599999999999,-0.0686845,0.017255700000000006,0.0169631
35883,14061,0.24505,-0.00492378,0.06742480000000001,0.0132957
19782,14075,0.7829099999999998,0.138581,0.043868870000000004,0.0160074
27255,14078,0.8083199999999997,-0.100282,0.0171402,0.0172035
36809,14080,0.7947699999999998,0.105848,0.029023300000000002,0.0218704
52646,14081,0.8130699999999997,0.0194958,0.0377192,0.0140314
32583,14082,0.71651,0.0390756,0.0112284,0.0112788
3672,14100,0.9926399999999997,-0.134664,0.084886,0.0119237
7768,14107,0.43127000000000004,0.0917712,0.0671698,0.0121177
4289,14132,0.24373999999999985,-0.0647749,0.0711633,0.0112729
4507,14135,0.5128299999999997,-0.12821,0.04724438,0.0125095
49477,14158,0.8769400000000003,-0.0579494,0.0440919,0.0193732
26246,14161,0.8270999999999997,0.0711461,0.044970590000000005,0.0217373
19910,14162,0.8445999999999998,-0.014499,0.04200326,0.0113525
21975,14168,0.7962799999999999,-0.158663,0.028363500000000003,0.0116092
12169,14171,0.9361600000000001,0.153111,0.0638361,0.0114411
20969,14172,0.7521,0.125617,0.037545300000000004,0.0180619
55773,14173,0.6934899999999997,0.137435,0.0209427,0.021037
40984,14182,0.8247,-0.0323376,0.047845040000000005,0.0160414
12698,14185,0.2662499999999999,0.139623,0.05754726,0.0160074
7638,14198,0.64046,0.144084,0.0685748,0.0171135
7765,14213,0.6363499999999997,-0.104806,0.04883771,0.0116663
47363,14215,0.8083499999999999,-0.124468,0.035647200000000004,0.0132763
23032,14216,0.8325299999999998,-0.137776,0.04147031,0.0149441
17752,14217,0.8487200000000001,-0.117004,0.033877000000000004,0.0124961
27301,14218,0.7107600000000001,-0.0941067,0.024700700000000003,0.0112467
13485,14219,0.9525199999999998,-0.0707216,0.05432696,0.0144861
40988,14221,0.6880999999999999,0.0102629,0.010136100000000002,0.0101884
20966,14223,0.8189599999999997,-0.0028791,0.05489717,0.0148065
19821,14234,0.7635399999999999,-0.0734802,0.0154814,0.0155482
57791,14260,0.72363,-0.1091,0.012146800000000006,0.012204
58847,14266,0.7352799999999999,-0.1353,0.016803200000000004,0.0168752
56697,14274,0.7755399999999999,0.132566,0.014209,0.0142663
58809,14275,0.7343599999999997,0.117767,0.0131142,0.0131743
53655,14291,0.73732,-0.0902206,0.011118900000000001,0.0111636
58851,14292,0.7304599999999999,0.0160631,0.0160343,0.0160901
59778,14293,0.7118199999999999,0.0680707,0.0149848,0.0150467
48331,14299,0.7048299999999998,-0.140694,0.025998500000000004,0.0154167
53618,14306,0.7649599999999999,0.15868,0.011566900000000005,0.0116117
47324,14309,0.76613,0.05628,0.0164189,0.0164871
35795,14310,0.7416299999999998,0.0762397,0.010927000000000006,0.0109695
48381,14314,0.7266299999999997,0.0937328,0.0120725,0.0121219
59866,14317,0.7823199999999999,0.0809624,0.011170800000000002,0.0112128
46266,14323,0.75407,-0.0283525,0.019599900000000003,0.0196776
49390,14332,0.7720899999999999,0.0115173,0.016650000000000005,0.0167154
57835,14355,0.7559,-0.151299,0.010069000000000002,0.0101117
57748,14359,0.7804499999999996,-0.109694,0.012549900000000003,0.0125979
14453,14366,1.0123999999999995,-0.0797076,0.0345761,0.0125053
18851,14367,0.7858499999999999,-0.0741732,0.0325709,0.0125896
49434,14368,0.6915100000000001,0.0328548,0.01278,0.0128447
25234,14370,0.74532,0.0462734,0.0369579,0.01362
35753,14371,0.7146599999999999,0.112638,0.0287564,0.0125293
55900,14389,0.75955,-0.00179719,0.04047932,0.0133514
50450,14396,0.8296699999999997,0.136398,0.012436000000000003,0.0124823
31572,14397,0.90069,0.0554676,0.0115262,0.0115798
35706,14427,0.8894799999999998,0.0369751,0.010083000000000002,0.0101117
37863,14431,0.8713800000000003,0.0358525,0.028024500000000004,0.0154102
39976,14432,0.9064499999999995,0.0802678,0.013973700000000006,0.0140189
54713,14445,0.8461999999999996,-0.0231306,0.015742100000000002,0.0158076
55723,14447,0.8503699999999998,-0.0802048,0.011511300000000002,0.0115628
53615,14451,0.8641300000000003,0.0633253,0.012776600000000006,0.0128313
53571,14465,0.8839699999999997,0.133404,0.015304200000000004,0.0153615
57793,14467,0.8416800000000002,-0.0545174,0.015873400000000003,0.0159361
58806,14473,0.8696099999999998,0.0178808,0.010037400000000002,0.0101117
56693,14474,0.8586499999999999,-0.124097,0.012284300000000005,0.0123294
50490,14493,0.8515600000000001,0.00738924,0.026401400000000002,0.0164551
43100,14504,0.8724299999999996,-0.0283536,0.011284200000000001,0.0113297
49431,14512,0.8650099999999998,-0.0657698,0.018323400000000004,0.0101117
14496,14526,1.0201799999999999,-0.0385371,0.029043600000000003,0.0124961
59779,14529,0.8933200000000001,0.159291,0.012305300000000005,0.0123494
14497,14538,0.87479,-0.0194853,0.04159708,0.0192764
58807,14541,0.8758999999999997,-0.00424522,0.013074500000000003,0.0131175
54579,14548,0.83615,-0.136573,0.013373800000000005,0.0134418
33683,14549,0.8502900000000002,0.0292151,0.05111041,0.0165741
32582,14550,0.8235699999999997,-0.00369211,0.026828100000000004,0.0136777
16742,14552,1.0672699999999997,0.0269761,0.049602954000000005,0.0157796
40991,14555,0.8500399999999999,0.15304,0.013829400000000006,0.0138868
38871,14589,0.8279999999999998,-0.117769,0.0249258,0.0101117
15598,14590,0.8810899999999995,0.0178339,0.0625058,0.0104744
18767,14591,0.9431199999999995,-0.0473792,0.04797284,0.0101117
12340,14609,0.9861300000000002,-0.0719546,0.0349194,0.0108817
16568,14610,1.0711399999999998,0.0530356,0.0327171,0.0155452
11113,14611,1.0230100000000002,0.150301,0.05207342,0.0121281
26286,14620,0.8688399999999996,-0.138129,0.031971700000000006,0.01109
31528,14621,0.80857,0.0756702,0.011966300000000006,0.0120119
49478,14657,0.8093999999999997,-0.139265,0.0134209,0.0134671
13309,14658,0.9010199999999999,-0.0366187,0.03330040000000001,0.0125502
56869,14659,0.9131,-0.0639758,0.0382692,0.0177851
19867,14660,1.03205,0.0462924,0.045917450000000005,0.0107162
18680,14673,0.8902799999999997,0.0360462,0.049900787,0.0135272
56740,14675,0.8760599999999998,0.0972992,0.0203708,0.0204782
25188,14707,0.8801699999999997,-0.086803,0.0146972,0.0147606
59862,14708,0.7998499999999997,-0.00743341,0.010573400000000004,0.0106218
45299,14709,0.91798,0.0131813,0.036022200000000004,0.0200926
20875,14732,0.8776599999999997,-0.136512,0.010426600000000001,0.0104724
20923,14733,0.94083,0.0391011,0.0432489,0.0152433
42086,14734,0.9024599999999996,0.0385127,0.029566300000000004,0.0103281
26247,14735,0.8474199999999996,0.0502875,0.026808300000000004,0.0126188
56778,14750,0.8852000000000002,-0.113879,0.0327287,0.0181941
20924,14751,0.9104000000000001,0.0626099,0.0387252,0.0166688
43097,14779,0.8134399999999999,-0.0308184,0.0168887,0.0169609
19735,14780,0.8829500000000001,0.0127198,0.0396976,0.0129951
51505,14781,0.8267599999999997,0.0926884,0.012888200000000002,0.0129382
50447,14782,0.7951599999999996,0.0375526,0.018062,0.0181322
51550,14784,0.90787,0.13843,0.049422836000000005,0.0232827
14539,14810,0.9360400000000002,-0.129004,0.04400093,0.0195883
15552,14815,0.9201699999999997,-0.0970413,0.0414987,0.0162147
20876,14816,0.9406600000000003,-0.0622602,0.0345317,0.0101117
29411,14817,0.9134199999999995,-0.118576,0.025877400000000002,0.0112582
59818,14818,0.81006,-0.0650238,0.0173822,0.0174512
14368,14819,0.8967700000000001,0.0993433,0.05205089,0.0174753
24135,14820,1.0469,0.0963611,0.042126210000000004,0.0123291
48336,14821,0.8659400000000002,0.0690043,0.043106250000000006,0.0172456
22062,14864,1.0233099999999995,-0.159269,0.049415258000000004,0.0142433
15553,14865,1.0632399999999995,-0.0901259,0.058558540000000006,0.012093
19908,14866,0.99125,-0.0973108,0.033240900000000004,0.0150679
52557,14868,0.9254899999999999,-0.0347498,0.04015598,0.0129619
15643,14871,1.1123599999999998,0.100409,0.0229576,0.0138772
56696,14872,0.9203099999999997,0.107361,0.032051300000000005,0.0144661
12124,14874,0.9436099999999996,0.136803,0.04792602,0.0125556
21013,14899,1.10921,0.0893533,0.0693297,0.0176642
24088,14916,0.9493499999999999,-0.131015,0.013620800000000002,0.0136801
25103,14936,0.9642900000000001,0.104642,0.0324309,0.0144536
49345,14965,0.9473000000000003,-0.0169334,0.013591600000000002,0.0136379
53522,14978,0.9731399999999999,-0.158194,0.018131100000000004,0.0182043
57707,14980,0.9796199999999997,-0.000437183,0.019557,0.0196402
56738,14990,0.95669,0.0494955,0.018742,0.0157739
59736,14991,0.9609399999999999,0.133121,0.017033,0.0171
48422,14996,0.95486,-0.0647152,0.014513700000000004,0.0145735
43101,15006,0.9421900000000001,0.103015,0.014124000000000005,0.0141861
34694,15009,0.9788800000000002,-0.0782453,0.013009300000000001,0.0130643
39928,15035,0.9741400000000002,-0.119505,0.013622500000000003,0.013679
51456,15036,0.9915599999999998,-0.136742,0.010954500000000006,0.0109933
57750,15037,0.9697800000000001,0.0289482,0.010070500000000003,0.0101117
56651,15038,0.9905799999999996,0.0592086,0.015026600000000001,0.0150838
56691,15044,0.9340799999999998,-0.0412849,0.012109300000000003,0.0121588
57708,15045,0.9992000000000001,0.141675,0.018693100000000004,0.018777
49346,15047,0.96211,-0.0397848,0.011540500000000002,0.01158
59815,15071,0.91974,-0.133942,0.010073900000000004,0.0101117
31525,15073,1.0689799999999998,-0.00323783,0.039772300000000003,0.0160727
26199,15074,1.0354200000000002,-0.0164781,0.030081100000000003,0.0143629
57841,15075,0.98116,0.126926,0.04444196,0.0159887
51549,15079,0.9118399999999998,0.126367,0.013431600000000002,0.0134806
27300,15114,0.9065199999999995,-0.0917756,0.012148800000000001,0.0121891
19865,15115,1.0038,-0.076198,0.011934400000000005,0.0119836
20880,15116,0.9357600000000001,0.0734462,0.016101400000000002,0.0161754
20791,15117,1.02435,0.0819733,0.042745620000000005,0.0144536
33684,15118,1.05126,0.0742259,0.0361662,0.0110267
28406,15119,0.9619900000000001,0.113033,0.055375850000000004,0.0101117
22019,15141,1.0051899999999998,-0.113783,0.0138888,0.0139466
24177,15142,0.9250600000000002,0.0428381,0.0162341,0.016292
32584,15143,0.9300600000000001,0.083293,0.04192187,0.0120689
30515,15144,1.0741199999999997,0.082162,0.0305429,0.0138446
44112,15165,0.9728699999999995,0.0758731,0.0337446,0.0156285
56734,15191,0.9325700000000001,-0.158492,0.018929300000000003,0.018994
18808,15193,1.0032199999999998,-0.143168,0.0341653,0.0157088
23033,15194,0.9893799999999997,-0.0439303,0.013945900000000004,0.0140002
42040,15195,0.9481399999999995,-0.0977186,0.019396500000000004,0.0194812
46440,15196,0.89764,-0.0687457,0.010667000000000003,0.010709
59861,15197,0.9170299999999996,-0.0183145,0.01679,0.0168576
54583,15198,0.9479899999999999,0.0157205,0.016027900000000005,0.016086
39975,15199,0.9616899999999999,0.0737626,0.010361700000000001,0.010406
26248,15200,0.9417400000000002,0.112407,0.04664203,0.0119716
50442,15224,0.9904799999999998,-0.154992,0.0767188,0.0101117
17619,15226,1.0486699999999995,-0.122294,0.050981662000000004,0.0240569
35796,15227,1.0014199999999995,0.0280153,0.011064000000000004,0.0111061
31523,15252,0.9729599999999996,-0.132973,0.04346568000000001,0.0175783
12297,15253,1.04875,-0.0209041,0.05654552,0.0156215
17664,15254,1.02475,-0.0642971,0.012086300000000001,0.0121311
25190,15255,0.9660899999999994,0.0520117,0.043863040000000006,0.0111887
14231,15275,1.0832999999999995,-0.126333,0.051023650000000004,0.0108437
57705,15276,0.89086,-0.0465294,0.0125563,0.012612
12252,15277,1.04394,-0.0602935,0.0481052,0.0249742
14455,15278,1.0430599999999997,0.0287998,0.0325574,0.0139154
14275,15279,1.0769399999999996,-0.10063,0.04462469,0.0101117
11288,15280,1.0991900000000001,0.0603142,0.04203204000000001,0.0122854
39929,15290,1.0598200000000002,-0.0299356,0.030628100000000002,0.0135386
59820,15291,0.9996599999999995,0.100565,0.022460800000000003,0.0225458
17623,15295,1.0444899999999997,0.0540164,0.029424800000000004,0.0113545
23030,15307,1.1111899999999997,-0.159116,0.045809600000000006,0.0139539
56694,15308,1.0844499999999995,-0.0200388,0.016494100000000005,0.016579
51499,15333,1.0770299999999997,-0.130036,0.028116800000000004,0.0132181
13265,15334,1.1155499999999998,-0.0716535,0.04015308,0.0121804
58763,15335,1.0256600000000002,0.0319044,0.0123751,0.0124262
54673,15336,1.1154799999999998,0.118026,0.049573575,0.0129199
59775,15360,1.0267499999999998,0.0688285,0.013704300000000003,0.0137625
45295,15383,1.0971899999999994,-0.0909454,0.056760330000000005,0.0154232
24097,15384,1.11369,0.0100071,0.0171129,0.0138705
44156,15386,1.0834700000000002,0.0352626,0.013751100000000002,0.0132508
58762,15387,1.0220799999999999,0.00484913,0.014959600000000003,0.0150176
24050,15388,1.1192099999999998,0.146617,0.047578630000000004,0.0160074
20964,15406,1.0366,-0.0921864,0.018869300000000002,0.0189517
47320,15407,1.03411,-0.0427395,0.010814300000000006,0.0108692
27299,15463,1.0628899999999994,-0.134255,0.0100786,0.0101117
42046,15466,1.0983900000000002,0.159226,0.0354814,0.0111984
44106,15469,1.07294,-0.155628,0.013760800000000004,0.0138129
47321,15495,1.10881,-0.133005,0.026246600000000002,0.0187898
49387,15506,1.0445700000000002,-0.121682,0.0121886,0.0122388
52515,15510,1.0911599999999995,0.0736964,0.012409300000000005,0.0124608
56736,15518,1.0729199999999999,-0.109826,0.012573100000000004,0.0126376
59858,15527,1.0638499999999995,-0.0486213,0.011249700000000001,0.0112894
57749,15528,1.0851899999999999,-0.0493071,0.010072700000000004,0.0101117
58765,15530,1.0628399999999996,0.114836,0.014388500000000005,0.014449
59817,15531,1.0438200000000002,0.0177738,0.010628100000000001,0.0106672
59776,15532,1.1086400000000003,0.0509329,0.016485600000000003,0.016552
54631,15538,1.0520899999999997,0.159811,0.014173700000000004,0.0142261
57753,15543,1.0329800000000002,0.127095,0.017988700000000003,0.0180614
58764,15546,1.0469400000000002,0.0896939,0.015291100000000002,0.0153465
58848,15570,1.0870100000000003,-0.0793229,0.022298400000000003,0.0223779
48377,15588,1.02414,-0.137925,0.013879500000000003,0.0139382
32537,15595,1.1036799999999998,-0.0443746,0.029273200000000003,0.0170108
55642,15602,1.0989899999999997,0.123552,0.014217400000000005,0.01427
57623,15605,1.0867300000000002,0.100728,0.0117349,0.01178
52519,15608,1.1022499999999997,0.151287,0.012377400000000004,0.0124243
21934,15617,1.0236299999999998,0.0490966,0.026961400000000003,0.0102333
32581,15627,1.08662,0.0095997,0.020011600000000004,0.0133785
14412,15628,1.0952399999999995,0.0935568,0.042429390000000004,0.012965
56654,15631,1.0760399999999999,0.142363,0.015390100000000004,0.0154568
21980,15646,1.0579599999999996,0.134295,0.039126,0.0154789
28355,15655,1.1172399999999998,-0.100688,0.015270200000000005,0.0153345
34739,15844,0.05610999999999988,0.0628381,0.0111435,0.0111948
9044,15855,0.10776999999999992,0.0659453,0.05077247,0.0152438
54627,15856,0.013419999999999987,-0.0104724,0.0147189,0.0147745
10006,15871,0.0383899999999997,-0.139542,0.050049302100000005,0.0132183
28360,15878,0.036519999999999886,0.109699,0.027150900000000002,0.0134736
32673,15884,0.10827999999999971,0.104051,0.016593800000000006,0.0166588
51547,15886,0.06635999999999997,-0.0162758,0.014360600000000001,0.014417
8957,15892,0.08067000000000002,0.0324957,0.0692928,0.0138952
43099,15900,0.025339999999999918,0.057234,0.010077100000000005,0.0101117
24178,15902,0.07506999999999975,0.0323319,0.04204105,0.0139504
10184,15904,0.11328000000000005,-0.0510344,0.033472100000000005,0.0134788
54761,15931,0.025679999999999925,0.127891,0.011735200000000001,0.0117831
59994,15937,0.08624999999999972,-0.0674491,0.020612000000000002,0.0206958
58894,15945,0.09055999999999997,0.0160807,0.018521000000000003,0.0186015
6583,15964,0.08166999999999991,0.146676,0.043450220000000005,0.0141404
40020,15977,0.012649999999999828,0.10862,0.011453700000000004,0.0114999
59997,15986,0.08618999999999977,0.139242,0.015290700000000004,0.015361
26334,15991,0.07701000000000002,0.0714267,0.027272300000000003,0.0165963
6449,16006,0.07816000000000001,0.11817,0.05555013,0.0150666
45341,16043,0.010380000000000056,-0.0287912,0.03944400000000001,0.0161758
8117,16051,0.07932000000000006,0.057472,0.055268160000000004,0.0148062
42084,16066,0.07850000000000001,-0.0953139,0.010069400000000006,0.0101117
12474,16067,0.10833999999999966,0.0322618,0.050823279000000006,0.0137997
37902,16079,0.06601999999999997,-0.119256,0.043270020000000006,0.0185135
24175,16080,0.05766999999999989,-0.0889412,0.022845200000000003,0.0151703
6009,16085,0.08966999999999992,0.0950545,0.039114800000000005,0.0127434
41075,16089,0.05270999999999981,0.0485255,0.0329536,0.01514
57834,16090,0.02383999999999986,-0.139467,0.013306900000000003,0.0133644
5348,16092,0.11054999999999993,0.0948352,0.05627547,0.0143168
37907,16099,0.10139999999999993,0.0502255,0.017219200000000004,0.0172791
15597,16108,0.03268000000000004,-0.0847007,0.0347497,0.0128561
14500,16109,0.08777999999999997,0.117223,0.0316405,0.0107499
3895,16120,0.10599999999999987,0.0480405,0.0686052,0.0101117
50536,16123,0.05091000000000001,0.0979271,0.011080600000000003,0.0111319
6975,16127,0.05752999999999986,0.0369019,0.059870070000000004,0.0114991
51543,16134,0.05624999999999991,-0.11829,0.013147800000000001,0.0132028
50534,16135,0.024829999999999686,0.0834516,0.016977100000000002,0.0170329
53658,16144,0.036909999999999776,0.00422358,0.012950500000000004,0.0130107
10181,16151,0.04466999999999999,-0.109999,0.0620524,0.0114203
11987,16154,0.00865999999999989,-0.138677,0.0351628,0.0132905
38916,16158,0.05932000000000004,-0.149335,0.011030100000000001,0.0110721
9046,16161,0.03357999999999972,0.145004,0.025467800000000002,0.0115564
33637,16165,0.05186000000000002,0.0266079,0.013892800000000004,0.0139458
8999,16167,0.0514199999999998,0.0773931,0.04120718,0.0131743
5525,16169,0.053979999999999695,0.158878,0.04819716,0.0165121
7191,16201,0.020809999999999995,-0.115969,0.049508396,0.0162184
59950,16215,0.00810999999999984,-0.0637855,0.0164158,0.0164766
57884,16233,-0.0636300000000003,0.128053,0.0121642,0.0122106
10141,16234,-0.019589999999999996,-0.00342221,0.017703800000000006,0.0177767
59949,16237,-0.0605800000000003,-0.0727058,0.013316100000000004,0.0133691
19866,16246,-0.04559000000000024,0.00823722,0.05705566,0.0113388
17708,16247,-0.05306999999999995,-0.111156,0.0362511,0.0169797
47366,16248,-0.06808000000000014,0.0831433,0.011018100000000003,0.0110548
53659,16249,-0.06153000000000031,0.0542343,0.0154503,0.0155265
39932,16254,-0.0002300000000001745,0.133022,0.014285000000000006,0.0143461
53657,16259,-0.005149999999999988,-0.0951712,0.015121700000000002,0.0151866
49518,16264,0.003049999999999997,-0.122543,0.013413400000000006,0.0134599
15639,16266,-0.05892000000000008,-0.159066,0.038766600000000005,0.0130531
28444,16274,-0.09933000000000014,-0.0603936,0.04079709,0.011932
19997,16275,-0.08828000000000014,-0.0882454,0.019920000000000004,0.0115811
16746,16277,-0.10474000000000006,0.149346,0.044100650000000005,0.0151265
46267,16281,-0.019950000000000134,0.063224,0.011729000000000003,0.0117879
19951,16287,-0.05712000000000028,-0.136554,0.049433957,0.0119467
5702,16289,-0.09362000000000004,0.0998822,0.0775197,0.0138596
6404,16299,-0.08483000000000018,0.0405382,0.062347200000000005,0.0102655
56867,16301,-0.0553300000000001,-0.122833,0.010955600000000003,0.0109996
45254,16318,-0.08788000000000018,0.0156752,0.020654800000000004,0.0207384
25233,16323,-0.08704,-0.0254005,0.0215889,0.0203939
6051,16331,-0.04181999999999997,0.0512259,0.060110500000000004,0.0151802
34735,16333,-0.03810000000000002,-0.0857942,0.0379791,0.012544
23080,16339,-0.05116999999999994,0.0290488,0.04172174,0.0151297
38958,16347,-0.08133999999999997,-0.135787,0.0185757,0.0186493
53704,16349,-0.02831000000000028,0.131096,0.013804200000000003,0.0138479
12299,16354,-0.02491000000000021,0.0916562,0.04193943,0.0139791
8824,16356,-0.015070000000000139,0.131452,0.0361625,0.0121592
41074,16371,-0.08332000000000006,0.109043,0.011182400000000002,0.0112213
48463,16376,-0.026280000000000303,-0.118442,0.0162331,0.0163001
26335,16388,-0.0701900000000002,0.0742739,0.0322457,0.0120616
13441,16393,-0.01546000000000003,-0.0388339,0.0178477,0.0179108
56911,16394,-0.05844000000000005,-0.0446812,0.0147481,0.014801
2707,16396,-0.08420000000000005,0.104491,0.10050049999999999,0.011425
31573,16405,-0.03881000000000023,0.155724,0.019170600000000003,0.013502
28402,16416,-0.05970000000000031,0.0990935,0.029320000000000002,0.014656
